,ID,Count
219,18507,198.2588677390307
220,18508,166.875088115086
221,18509,149.38073017142347
222,18510,160.6248483589602
223,18511,186.282398226534
224,18512,214.51580447845072
225,18513,277.2012898709561
226,18514,393.45574933490906
227,18515,436.1972878692283
228,18516,440.8186772646678
229,18517,389.86975319200025
230,18518,416.86573823967365
231,18519,411.60038474814905
232,18520,401.09493125906386
233,18521,410.43872402579825
234,18522,420.54012161145727
235,18523,446.23555171997725
236,18524,428.81695425820647
237,18525,400.2552525847559
238,18526,401.7073284876943
239,18527,392.212014757175
240,18528,356.3183423444342
241,18529,284.3606788101338
242,18530,240.65671949002285
243,18531,198.8460496275637
244,18532,167.3693208851304
245,18533,149.82315002508648
246,18534,161.1005698380564
247,18535,186.8341094898864
248,18536,215.15113442172287
249,18537,278.02227497364754
250,18538,394.62104444923784
251,18539,437.4891702964052
252,18540,442.1242468281821
253,18541,391.0244276868758
254,18542,418.1003665528267
255,18543,412.8194187010488
256,18544,402.2828512845515
257,18545,411.65431749633984
258,18546,421.78563231989506
259,18547,447.55716440231345
260,18548,430.0869784034454
261,18549,401.4406857398435
262,18550,402.89706224572944
263,18551,393.3736263115877
264,18552,357.37053160124185
265,18553,285.20038088478395
266,18554,241.3673660796985
267,18555,199.43323151609673
268,18556,167.8635536551748
269,18557,150.2655698787495
270,18558,161.57629131715254
271,18559,187.3858207532388
272,18560,215.78646436499497
273,18561,278.84326007633894
274,18562,395.78633956356657
275,18563,438.781052723582
276,18564,443.4298163916965
277,18565,392.17910218175143
278,18566,419.33499486597975
279,18567,414.0384526539484
280,18568,403.4707713100393
281,18569,412.86991096688155
282,18570,423.0311430283329
283,18571,448.8787770846495
284,18572,431.3570025486843
285,18573,402.6261188949312
286,18574,404.0867960037647
287,18575,394.53523786600056
288,18576,358.42272085804944
289,18577,286.0400829594342
290,18578,242.0780126693742
291,18579,200.02041340462972
292,18580,168.35778642521922
293,18581,150.7079897324125
294,18582,162.0520127962487
295,18583,187.93753201659118
296,18584,216.42179430826712
297,18585,279.6642451790304
298,18586,396.9516346778953
299,18587,440.0729351507589
300,18588,444.7353859552108
301,18589,393.3337766766271
302,18590,420.5696231791329
303,18591,415.2574866068482
304,18592,404.658691335527
305,18593,414.0855044374232
306,18594,424.27665373677075
307,18595,450.2003897669857
308,18596,432.6270266939233
309,18597,403.8115520500188
310,18598,405.2765297617998
311,18599,395.6968494204133
312,18600,359.47491011485704
313,18601,286.8797850340843
314,18602,242.78865925904984
315,18603,200.6075952931627
316,18604,168.8520191952636
317,18605,151.1504095860755
318,18606,162.52773427534487
319,18607,188.48924327994354
320,18608,217.0571242515392
321,18609,280.4852302817218
322,18610,398.116929792224
323,18611,441.3648175779356
324,18612,446.04095551872507
325,18613,394.4884511715026
326,18614,421.80425149228586
327,18615,416.47652055974777
328,18616,405.84661136101465
329,18617,415.3010979079648
330,18618,425.52216444520843
331,18619,451.5220024493218
332,18620,433.89705083916215
333,18621,404.9969852051063
334,18622,406.4662635198349
335,18623,396.85846097482613
336,18624,360.52709937166463
337,18625,287.71948710873454
338,18626,243.49930584872553
339,18627,201.1947771816957
340,18628,169.346251965308
341,18629,151.59282943973852
342,18630,163.003455754441
343,18631,189.04095454329592
344,18632,217.69245419481132
345,18633,281.3062153844132
346,18634,399.28222490655276
347,18635,442.6567000051125
348,18636,447.34652508223934
349,18637,395.6431256663782
350,18638,423.0388798054389
351,18639,417.69555451264756
352,18640,407.0345313865023
353,18641,416.5166913785064
354,18642,426.7676751536463
355,18643,452.84361513165794
356,18644,435.16707498440115
357,18645,406.1824183601939
358,18646,407.65599727787014
359,18647,398.02007252923886
360,18648,361.5792886284722
361,18649,288.5591891833848
362,18650,244.20995243840122
363,18651,201.7819590702287
364,18652,169.8404847353524
365,18653,152.03524929340153
366,18654,163.4791772335372
367,18655,189.5926658066483
368,18656,218.32778413808344
369,18657,282.12720048710463
370,18658,400.4475200208815
371,18659,443.9485824322893
372,18660,448.65209464575366
373,18661,396.7978001612539
374,18662,424.2735081185921
375,18663,418.91458846554724
376,18664,408.2224514119901
377,18665,417.73228484904814
378,18666,428.01318586208413
379,18667,454.165227813994
380,18668,436.43709912964016
381,18669,407.3678515152815
382,18670,408.84573103590526
383,18671,399.1816840836517
384,18672,362.6314778852799
385,18673,289.39889125803495
386,18674,244.92059902807688
387,18675,202.3691409587617
388,18676,170.3347175053968
389,18677,152.47766914706455
390,18678,163.95489871263337
391,18679,190.1443770700007
392,18680,218.96311408135563
393,18681,282.948185589796
394,18682,401.61281513521027
395,18683,445.2404648594661
396,18684,449.95766420926805
397,18685,397.9524746561295
398,18686,425.50813643174513
399,18687,420.133622418447
400,18688,409.4103714374778
401,18689,418.94787831958973
402,18690,429.2586965705218
403,18691,455.48684049633016
404,18692,437.7071232748791
405,18693,408.55328467036907
406,18694,410.0354647939404
407,18695,400.34329563806443
408,18696,363.6836671420875
409,18697,290.2385933326851
410,18698,245.6312456177526
411,18699,202.95632284729476
412,18700,170.8289502754412
413,18701,152.92008900072756
414,18702,164.4306201917295
415,18703,190.6960883333531
416,18704,219.59844402462772
417,18705,283.7691706924875
418,18706,402.77811024953905
419,18707,446.532347286643
420,18708,451.2632337727823
421,18709,399.10714915100505
422,18710,426.7427647448982
423,18711,421.3526563713467
424,18712,410.5982914629655
425,18713,420.1634717901313
426,18714,430.50420727895965
427,18715,456.80845317866635
428,18716,438.97714742011806
429,18717,409.73871782545666
430,18718,411.2251985519756
431,18719,401.5049071924773
432,18720,364.73585639889507
433,18721,291.07829540733536
434,18722,246.34189220742826
435,18723,203.54350473582775
436,18724,171.32318304548562
437,18725,153.36250885439057
438,18726,164.90634167082567
439,18727,191.24779959670548
440,18728,220.23377396789988
441,18729,284.59015579517893
442,18730,403.9434053638678
443,18731,447.8242297138198
444,18732,452.5688033362967
445,18733,400.2618236458808
446,18734,427.97739305805135
447,18735,422.57169032424633
448,18736,411.7862114884532
449,18737,421.3790652606731
450,18738,431.7497179873975
451,18739,458.13006586100244
452,18740,440.247171565357
453,18741,410.92415098054425
454,18742,412.4149323100108
455,18743,402.66651874689
456,18744,365.78804565570266
457,18745,291.91799748198554
458,18746,247.05253879710392
459,18747,204.13068662436075
460,18748,171.81741581553
461,18749,153.80492870805355
462,18750,165.3820631499218
463,18751,191.79951086005784
464,18752,220.86910391117195
465,18753,285.41114089787027
466,18754,405.10870047819645
467,18755,449.1161121409966
468,18756,453.87437289981096
469,18757,401.4164981407563
470,18758,429.2120213712043
471,18759,423.79072427714607
472,18760,412.9741315139409
473,18761,422.5946587312146
474,18762,432.9952286958352
475,18763,459.4516785433385
476,18764,441.51719571059584
477,18765,412.1095841356318
478,18766,413.60466606804584
479,18767,403.82813030130274
480,18768,366.84023491251025
481,18769,292.7576995566357
482,18770,247.76318538677964
483,18771,204.71786851289374
484,18772,172.3116485855744
485,18773,154.24734856171656
486,18774,165.857784629018
487,18775,192.3512221234102
488,18776,221.50443385444407
489,18777,286.2321260005617
490,18778,406.27399559252524
491,18779,450.4079945681734
492,18780,455.1799424633253
493,18781,402.57117263563185
494,18782,430.44664968435745
495,18783,425.0097582300457
496,18784,414.1620515394286
497,18785,423.81025220175627
498,18786,434.24073940427303
499,18787,460.7732912256747
500,18788,442.78721985583485
501,18789,413.2950172907194
502,18790,414.7943998260811
503,18791,404.9897418557155
504,18792,367.8924241693179
505,18793,293.59740163128595
506,18794,248.4738319764553
507,18795,205.30505040142674
508,18796,172.8058813556188
509,18797,154.68976841537958
510,18798,166.33350610811416
511,18799,192.90293338676258
512,18800,222.1397637977162
513,18801,287.0531111032531
514,18802,407.43929070685397
515,18803,451.6998769953503
516,18804,456.48551202683956
517,18805,403.72584713050753
518,18806,431.6812779975105
519,18807,426.2287921829455
520,18808,415.3499715649163
521,18809,425.0258456722979
522,18810,435.4862501127109
523,18811,462.0949039080108
524,18812,444.05724400107385
525,18813,414.480450445807
526,18814,415.9841335841162
527,18815,406.1513534101283
528,18816,368.9446134261255
529,18817,294.4371037059361
530,18818,249.184478566131
531,18819,205.8922322899598
532,18820,173.3001141256632
533,18821,155.1321882690426
534,18822,166.8092275872103
535,18823,193.45464465011497
536,18824,222.77509374098832
537,18825,287.87409620594457
538,18826,408.6045858211827
539,18827,452.9917594225271
540,18828,457.7910815903539
541,18829,404.88052162538315
542,18830,432.91590631066356
543,18831,427.44782613584516
544,18832,416.537891590404
545,18833,426.2414391428396
546,18834,436.73176082114867
547,18835,463.41651659034693
548,18836,445.3272681463128
549,18837,415.66588360089463
550,18838,417.17386734215137
551,18839,407.3129649645411
552,18840,369.9968026829331
553,18841,295.27680578058636
554,18842,249.89512515580665
555,18843,206.4794141784928
556,18844,173.79434689570763
557,18845,155.5746081227056
558,18846,167.28494906630647
559,18847,194.00635591346736
560,18848,223.41042368426045
561,18849,288.69508130863596
562,18850,409.7698809355114
563,18851,454.28364184970394
564,18852,459.09665115386827
565,18853,406.0351961202587
566,18854,434.15053462381667
567,18855,428.6668600887449
568,18856,417.72581161589176
569,18857,427.4570326133812
570,18858,437.9772715295864
571,18859,464.73812927268307
572,18860,446.59729229155175
573,18861,416.8513167559822
574,18862,418.3636011001866
575,18863,408.4745765189539
576,18864,371.04899193974063
577,18865,296.1165078552365
578,18866,250.60577174548231
579,18867,207.06659606702578
580,18868,174.288579665752
581,18869,156.01702797636858
582,18870,167.7606705454026
583,18871,194.55806717681975
584,18872,224.04575362753252
585,18873,289.5160664113274
586,18874,410.93517604984015
587,18875,455.5755242768807
588,18876,460.40222071738253
589,18877,407.1898706151343
590,18878,435.38516293696966
591,18879,429.8858940416445
592,18880,418.9137316413794
593,18881,428.67262608392286
594,18882,439.22278223802414
595,18883,466.05974195501915
596,18884,447.8673164367907
597,18885,418.03674991106976
598,18886,419.55333485822166
599,18887,409.6361880733666
600,18888,372.1011811965483
601,18889,296.9562099298867
602,18890,251.316418335158
603,18891,207.65377795555878
604,18892,174.78281243579642
605,18893,156.4594478300316
606,18894,168.2363920244988
607,18895,195.10977844017214
608,18896,224.68108357080467
609,18897,290.3370515140188
610,18898,412.1004711641689
611,18899,456.86740670405754
612,18900,461.7077902808968
613,18901,408.3445451100099
614,18902,436.6197912501227
615,18903,431.10492799454425
616,18904,420.1016516668671
617,18905,429.8882195544645
618,18906,440.46829294646193
619,18907,467.38135463735523
620,18908,449.13734058202965
621,18909,419.22218306615736
622,18910,420.7430686162568
623,18911,410.79779962777934
624,18912,373.15337045335593
625,18913,297.79591200453694
626,18914,252.02706492483367
627,18915,208.24095984409178
628,18916,175.2770452058408
629,18917,156.9018676836946
630,18918,168.71211350359496
631,18919,195.66148970352452
632,18920,225.31641351407677
633,18921,291.1580366167102
634,18922,413.26576627849767
635,18923,458.15928913123435
636,18924,463.0133598444112
637,18925,409.4992196048855
638,18926,437.8544195632758
639,18927,432.323961947444
640,18928,421.2895716923548
641,18929,431.1038130250061
642,18930,441.7138036548998
643,18931,468.7029673196914
644,18932,450.40736472726854
645,18933,420.40761622124495
646,18934,421.932802374292
647,18935,411.9594111821922
648,18936,374.2055597101635
649,18937,298.6356140791871
650,18938,252.73771151450939
651,18939,208.8281417326248
652,18940,175.7712779758852
653,18941,157.34428753735762
654,18942,169.1878349826911
655,18943,196.2132009668769
656,18944,225.95174345734893
657,18945,291.97902171940166
658,18946,414.43106139282634
659,18947,459.45117155841115
660,18948,464.3189294079255
661,18949,410.65389409976115
662,18950,439.0890478764289
663,18951,433.5429959003436
664,18952,422.47749171784255
665,18953,432.3194064955478
666,18954,442.9593143633376
667,18955,470.0245800020276
668,18956,451.67738887250755
669,18957,421.59304937633254
670,18958,423.1225361323272
671,18959,413.1210227366049
672,18960,375.2577489669711
673,18961,299.4753161538373
674,18962,253.44835810418505
675,18963,209.4153236211578
676,18964,176.26551074592965
677,18965,157.78670739102063
678,18966,169.66355646178727
679,18967,196.7649122302293
680,18968,226.58707340062102
681,18969,292.8000068220931
682,18970,415.59635650715506
683,18971,460.74305398558806
684,18972,465.6244989714398
685,18973,411.80856859463677
686,18974,440.32367618958193
687,18975,434.7620298532434
688,18976,423.6654117433303
689,18977,433.53499996608946
690,18978,444.2048250717754
691,18979,471.3461926843637
692,18980,452.9474130177465
693,18981,422.77848253142014
694,18982,424.31226989036236
695,18983,414.28263429101776
696,18984,376.3099382237788
697,18985,300.31501822848753
698,18986,254.15900469386077
699,18987,210.0025055096908
700,18988,176.75974351597404
701,18989,158.22912724468364
702,18990,170.13927794088346
703,18991,197.3166234935817
704,18992,227.2224033438932
705,18993,293.62099192478456
706,18994,416.76165162148385
707,18995,462.03493641276486
708,18996,466.9300685349541
709,18997,412.9632430895124
710,18998,441.55830450273504
711,18999,435.9810638061431
712,19000,424.85333176881795
713,19001,434.7505934366311
714,19002,445.4503357802132
715,19003,472.66780536669984
716,19004,454.21743716298545
717,19005,423.96391568650773
718,19006,425.5020036483975
719,19007,415.4442458454306
720,19008,377.3621274805863
721,19009,301.1547203031377
722,19010,254.86965128353643
723,19011,210.5896873982238
724,19012,177.2539762860184
725,19013,158.67154709834662
726,19014,170.6149994199796
727,19015,197.86833475693402
728,19016,227.85773328716527
729,19017,294.4419770274759
730,19018,417.92694673581263
731,19019,463.32681883994167
732,19020,468.23563809846837
733,19021,414.11791758438795
734,19022,442.79293281588804
735,19023,437.20009775904276
736,19024,426.0412517943056
737,19025,435.96618690717264
738,19026,446.695846488651
739,19027,473.9894180490359
740,19028,455.4874613082244
741,19029,425.14934884159527
742,19030,426.6917374064326
743,19031,416.60585739984333
744,19032,378.4143167373939
745,19033,301.9944223777879
746,19034,255.5802978732121
747,19035,211.17686928675678
748,19036,177.74820905606282
749,19037,159.11396695200963
750,19038,171.09072089907576
751,19039,198.4200460202864
752,19040,228.49306323043743
753,19041,295.26296213016735
754,19042,419.09224185014125
755,19043,464.61870126711847
756,19044,469.54120766198275
757,19045,415.2725920792635
758,19046,444.0275611290411
759,19047,438.41913171194244
760,19048,427.22917181979335
761,19049,437.1817803777144
762,19050,447.9413571970887
763,19051,475.311030731372
764,19052,456.75748545346335
765,19053,426.33478199668286
766,19054,427.88147116446777
767,19055,417.76746895425606
768,19056,379.4665059942015
769,19057,302.8341244524381
770,19058,256.29094446288775
771,19059,211.7640511752898
772,19060,178.2424418261072
773,19061,159.55638680567264
774,19062,171.5664423781719
775,19063,198.9717572836388
776,19064,229.12839317370953
777,19065,296.08394723285875
778,19066,420.25753696447003
779,19067,465.9105836942954
780,19068,470.846777225497
781,19069,416.42726657413925
782,19070,445.2621894421942
783,19071,439.6381656648422
784,19072,428.4170918452811
785,19073,438.397373848256
786,19074,449.1868679055265
787,19075,476.63264341370814
788,19076,458.0275095987023
789,19077,427.5202151517705
790,19078,429.07120492250294
791,19079,418.9290805086689
792,19080,380.51869525100915
793,19081,303.6738265270883
794,19082,257.0015910525634
795,19083,212.3512330638228
796,19084,178.73667459615163
797,19085,159.99880665933566
798,19086,172.04216385726806
799,19087,199.52346854699118
800,19088,229.76372311698168
801,19089,296.9049323355502
802,19090,421.4228320787988
803,19091,467.2024661214722
804,19092,472.1523467890114
805,19093,417.5819410690148
806,19094,446.49681775534725
807,19095,440.8571996177419
808,19096,429.60501187076875
809,19097,439.6129673187977
810,19098,450.4323786139644
811,19099,477.95425609604433
812,19100,459.29753374394124
813,19101,428.7056483068581
814,19102,430.2609386805382
815,19103,420.09069206308163
816,19104,381.5708845078168
817,19105,304.5135286017385
818,19106,257.71223764223913
819,19107,212.9384149523558
820,19108,179.23090736619605
821,19109,160.44122651299867
822,19110,172.51788533636426
823,19111,200.07517981034357
824,19112,230.39905306025378
825,19113,297.7259174382416
826,19114,422.58812719312755
827,19115,468.49434854864904
828,19116,473.45791635252573
829,19117,418.7366155638904
830,19118,447.7314460685003
831,19119,442.07623357064153
832,19120,430.7929318962565
833,19121,440.82856078933935
834,19122,451.67788932240217
835,19123,479.2758687783805
836,19124,460.5675578891802
837,19125,429.8910814619457
838,19126,431.4506724385733
839,19127,421.2523036174945
840,19128,382.6230737646244
841,19129,305.3532306763887
842,19130,258.42288423191485
843,19131,213.52559684088885
844,19132,179.72514013624044
845,19133,160.88364636666168
846,19134,172.9936068154604
847,19135,200.62689107369596
848,19136,231.03438300352593
849,19137,298.54690254093305
850,19138,423.7534223074563
851,19139,469.78623097582584
852,19140,474.76348591604
853,19141,419.891290058766
854,19142,448.96607438165347
855,19143,443.2952675235413
856,19144,431.98085192174415
857,19145,442.04415425988094
858,19146,452.92340003083996
859,19147,480.5974814607166
860,19148,461.83758203441914
861,19149,431.0765146170333
862,19150,432.6404061966084
863,19151,422.4139151719072
864,19152,383.675263021432
865,19153,306.1929327510389
866,19154,259.13353082159045
867,19155,214.1127787294218
868,19156,180.21937290628483
869,19157,161.32606622032466
870,19158,173.46932829455656
871,19159,201.17860233704832
872,19160,231.669712946798
873,19161,299.36788764362444
874,19162,424.918717421785
875,19163,471.07811340300265
876,19164,476.06905547955427
877,19165,421.0459645536416
878,19166,450.2007026948064
879,19167,444.5143014764409
880,19168,433.1687719472319
881,19169,443.25974773042253
882,19170,454.16891073927775
883,19171,481.9190941430527
884,19172,463.1076061796581
885,19173,432.26194777212083
886,19174,433.8301399546436
887,19175,423.57552672631994
888,19176,384.7274522782395
889,19177,307.0326348256891
890,19178,259.8441774112662
891,19179,214.69996061795484
892,19180,180.71360567632922
893,19181,161.76848607398767
894,19182,173.9450497736527
895,19183,201.7303136004007
896,19184,232.30504289007013
897,19185,300.18887274631584
898,19186,426.08401253611373
899,19187,472.36999583017945
900,19188,477.3746250430686
901,19189,422.2006390485172
902,19190,451.4353310079596
903,19191,445.7333354293407
904,19192,434.35669197271955
905,19193,444.4753412009642
906,19194,455.41442144771554
907,19195,483.2407068253888
908,19196,464.37763032489704
909,19197,433.4473809272084
910,19198,435.01987371267876
911,19199,424.7371382807327
912,19200,385.7796415350472
913,19201,307.8723369003393
914,19202,260.55482400094184
915,19203,215.28714250648784
916,19204,181.20783844637364
917,19205,162.21090592765069
918,19206,174.42077125274886
919,19207,202.2820248637531
920,19208,232.94037283334225
921,19209,301.0098578490073
922,19210,427.24930765044246
923,19211,473.66187825735625
924,19212,478.680194606583
925,19213,423.35531354339287
926,19214,452.66995932111263
927,19215,446.95236938224036
928,19216,435.5446119982073
929,19217,445.6909346715059
930,19218,456.6599321561533
931,19219,484.5623195077249
932,19220,465.647654470136
933,19221,434.632814082296
934,19222,436.2096074707139
935,19223,425.8987498351455
936,19224,386.8318307918548
937,19225,308.71203897498947
938,19226,261.26547059061755
939,19227,215.87432439502084
940,19228,181.70207121641803
941,19229,162.6533257813137
942,19230,174.89649273184506
943,19231,202.83373612710548
944,19232,233.57570277661438
945,19233,301.83084295169874
946,19234,428.41460276477125
947,19235,474.9537606845331
948,19236,479.98576417009724
949,19237,424.5099880382685
950,19238,453.9045876342657
951,19239,448.1714033351401
952,19240,436.73253202369494
953,19241,446.9065281420475
954,19242,457.9054428645911
955,19243,485.88393219006105
956,19244,466.917678615375
957,19245,435.8182472373836
958,19246,437.3993412287491
959,19247,427.0603613895583
960,19248,387.88402004866236
961,19249,309.5517410496397
962,19250,261.9761171802933
963,19251,216.4615062835539
964,19252,182.19630398646245
965,19253,163.0957456349767
966,19254,175.3722142109412
967,19255,203.38544739045787
968,19256,234.2110327198865
969,19257,302.6518280543902
970,19258,429.57989787910003
971,19259,476.2456431117099
972,19260,481.2913337336116
973,19261,425.66466253314405
974,19262,455.13921594741885
975,19263,449.39043728803983
976,19264,437.92045204918276
977,19265,448.12212161258924
978,19266,459.1509535730289
979,19267,487.20554487239724
980,19268,468.1877027606139
981,19269,437.0036803924712
982,19270,438.5890749867842
983,19271,428.2219729439711
984,19272,388.93620930546996
985,19273,310.3914431242899
986,19274,262.6867637699689
987,19275,217.04868817208683
988,19276,182.69053675650684
989,19277,163.53816548863972
990,19278,175.84793569003736
991,19279,203.93715865381023
992,19280,234.84636266315863
993,19281,303.47281315708153
994,19282,430.74519299342865
995,19283,477.5375255388867
996,19284,482.5969032971259
997,19285,426.8193370280196
998,19286,456.3738442605718
999,19287,450.6094712409394
1000,19288,439.10837207467034
1001,19289,449.3377150831308
1002,19290,460.39646428146665
1003,19291,488.5271575547333
1004,19292,469.4577269058528
1005,19293,438.1891135475587
1006,19294,439.77880874481934
1007,19295,429.38358449838387
1008,19296,389.9883985622776
1009,19297,311.23114519894006
1010,19298,263.3974103596446
1011,19299,217.63587006061988
1012,19300,183.18476952655124
1013,19301,163.98058534230273
1014,19302,176.3236571691335
1015,19303,204.48886991716262
1016,19304,235.48169260643076
1017,19305,304.2937982597729
1018,19306,431.91048810775743
1019,19307,478.8294079660635
1020,19308,483.9024728606402
1021,19309,427.97401152289524
1022,19310,457.60847257372484
1023,19311,451.8285051938392
1024,19312,440.2962921001581
1025,19313,450.5533085536724
1026,19314,461.6419749899045
1027,19315,489.8487702370694
1028,19316,470.7277510510918
1029,19317,439.3745467026464
1030,19318,440.9685425028546
1031,19319,430.54519605279665
1032,19320,391.0405878190852
1033,19321,312.0708472735903
1034,19322,264.10805694932026
1035,19323,218.22305194915288
1036,19324,183.67900229659563
1037,19325,164.42300519596574
1038,19326,176.79937864822966
1039,19327,205.040581180515
1040,19328,236.11702254970288
1041,19329,305.1147833624644
1042,19330,433.0757832220862
1043,19331,480.12129039324043
1044,19332,485.2080424241545
1045,19333,429.12868601777086
1046,19334,458.843100886878
1047,19335,453.0475391467388
1048,19336,441.48421212564574
1049,19337,451.76890202421407
1050,19338,462.8874856983423
1051,19339,491.1703829194056
1052,19340,471.99777519633074
1053,19341,440.559979857734
1054,19342,442.1582762608897
1055,19343,431.70680760720944
1056,19344,392.09277707589285
1057,19345,312.91054934824047
1058,19346,264.8187035389959
1059,19347,218.81023383768587
1060,19348,184.17323506664005
1061,19349,164.86542504962875
1062,19350,177.27510012732586
1063,19351,205.5922924438674
1064,19352,236.752352492975
1065,19353,305.9357684651558
1066,19354,434.24107833641494
1067,19355,481.41317282041723
1068,19356,486.5136119876688
1069,19357,430.2833605126465
1070,19358,460.07772920003106
1071,19359,454.2665730996386
1072,19360,442.67213215113355
